Venue Name,Venue Location,Price per Plate
KSR Function Plaza,"Seethammadhara, Visakhapatnam","1,00,000"
MVR Grand Function Hall,"Seethammadhara, Visakhapatnam","50,000"
Kshatriya Kalyana Mandapam,"Seethammadhara, Visakhapatnam","1,20,000"
Lalitha Kalyana Mandapam,"Seethammadhara, Visakhapatnam","80,000"
Sindhura Banquet Hall,"Seethammadhara, Visakhapatnam","40,000"
