Venue Name,Venue Location,Price per Plate
Palm Green Hotel Resort,"Bakoli, Delhi",600 - 600
City Park Green Resort,"Bakoli, Delhi",1 - 1
Gathbandhan Farms,"Bakoli, Delhi",1800 - 2200
SK Grand Le Castle,"Bakoli, Delhi",1250 - 1500
Bharatiyam Farm Lawn 1,"Bakoli, Delhi","3,50,018"
Ashirwad Garden,"Bakoli, Delhi","2,00,000"
Gathbandhan Farms,"Bakoli, Delhi","2,50,000"
Bharatiyam,"Bakoli, Delhi","45,000"
