Venue Name,Venue Location,Price per Plate
T S Royal Grand Hotel Shanka Hall,"Chandapura, Bangalore",577 - 682
Hotel Keerthana function hall,"Chandapura, Bangalore",373 - 531
Sri Bramaramha Mallikarjuna Convention Hall,"Chandapura, Bangalore","65,018"
Gauri Shankar Kalyana Mandapam,"Chandapura, Bangalore","33,000"
Sri Hari Anubhava Mantapa,"Chandapura, Bangalore","1,00,018"
