Venue Name,Venue Location,Price per Plate
Aahvanam Function Hall,"Gowri Nagar, Visakhapatnam","80,000"
Vuda Layout Community Hall,"Gowri Nagar, Visakhapatnam","45,000"
Umiya Bhavan Kalyana Mandapam,"Gowri Nagar, Visakhapatnam","50,000"
