Venue Name,Venue Location,Price per Plate
Surya Grand Jashan,"Rajouri Garden, Delhi",1000 - 1200
Parampara Banquet,"Rajouri Garden, Delhi",605 - 805
The Grand Western,"Rajouri Garden, Delhi",800 - 900
Kawatra Tents,"Rajouri Garden, Delhi",800 - 900
