Venue Name,Venue Location,Price per Plate
Dia-Su-Swagath Banquets -1,"Kacheguda, Hyderabad",485 - 612
Hotel Tourist Plaza - Safron,"Kacheguda, Hyderabad",475
Dia Su Swagath Banquet Hall 1,"Kacheguda, Hyderabad","50,000"
