Venue Name,Venue Location,Price per Plate
Pingali Venkatarama Reddy Convention Centre,"Himayatnagar, Hyderabad","1,20,000"
Hotel Grand Himayat,"Himayatnagar, Hyderabad","80,000"
Kubeera Palace,"Himayatnagar, Hyderabad","1,20,000"
