Venue Name,Venue Location,Price per Plate
Kammavari Sangham Mini Hall,"Hanumantha Nagar, Bangalore","33,018"
LTG Farm House,"Hanumantha Nagar, Bangalore",550 - 12000
Sri Krishna Mini Hall,"Hanumantha Nagar, Bangalore","28,500"
HM Gangadharaih Memorial Hall,"Hanumantha Nagar, Bangalore","1,45,018"
Bhaktiwas Mangal Karyalay,"Hanumantha Nagar, Bangalore","95,018"
Durga Sannidhi sabhabhavana,"Hanumantha Nagar, Bangalore","45,018"
