Venue Name,Venue Location,Price per Plate
Bhagyalakshmi Palace Mangal karyalaya Banquet Hall,"Koregaon Bhima, Pune","60,000"
Gaurinandan Lawns,"Koregaon Bhima, Pune","60,000"
