Venue Name,Venue Location,Price per Plate
Hillway Park Banquet Hall,"Kulathupuzha, Thiruvananthapuram",750 - 850
Hotel Ponnu Palace Mini Hall,"Kulathupuzha, Thiruvananthapuram",318 - 383
Mannamchalil Sonu Auditorium,"Kulathupuzha, Thiruvananthapuram","15,000"
