Venue Name,Venue Location,Price per Plate
Iswarya Palace,"Mylapore, Chennai","1,18,000"
Kaaraikudi Chettinad Restaurant,"Mylapore, Chennai","1,18,000"
Srikara Kshetra Kalyana Mandapam,"Mylapore, Chennai","92,600"
Sakthi Kalyana Mandapam,"Mylapore, Chennai","30,000"
Luz House,"Mylapore, Chennai","69,500"
Sri Kapaleeswarar Hall AC,"Mylapore, Chennai","50,000"
