Venue Name,Venue Location,Price per Plate
Sri Jyothi Garden Function Hall,"Kushaiguda, Hyderabad","1,00,000"
SS Banquets A/C,"Kushaiguda, Hyderabad","45,000"
KUSHAIGUDA FUNCTION HALL,"Kushaiguda, Hyderabad","40,000"
Sree Lakshmi Convention,"Kushaiguda, Hyderabad","10,00,000"
