Venue Name,Venue Location,Price per Plate
SB Convention Hall,"Neelasandra, Bangalore","85,018"
Havyaka Sabha Bhavana,"Neelasandra, Bangalore","35,018"
SRK Convention Centre,"Neelasandra, Bangalore","85,000"
