Venue Name,Venue Location,Price per Plate
DRG Thirumana Mandapam,"Tiruppur, Coimbatore","3,00,000"
Raa RaThirumana Mandapam,"Tiruppur, Coimbatore","40,000"
MRA Thirumana Mandapam,"Tiruppur, Coimbatore","17,000"
Jagga Gardens,"Tiruppur, Coimbatore","1,85,000"
Sri Lakshmi Kalyana Mandapam,"Tiruppur, Coimbatore","98,000"
