Venue Name,Venue Location,Price per Plate
Metro Santosh Banquet Hall - 1,"Kphb, Hyderabad",350
Ghumaghumalu,"Kphb, Hyderabad",325 - 475
Vintage Banquet Hall,"Kphb, Hyderabad",320 - 450
Highway Grand Residency,"Kphb, Hyderabad",230 - 300
Sai Madhura Ac Banquet Halls,"Kphb, Hyderabad",425 - 575
New Chillies Banquet Hall,"Kphb, Hyderabad",300 - 400
Hotel Mayukha,"Kphb, Hyderabad","15,000"
Sardar Patel Nagar Community Hall,"Kphb, Hyderabad","11,000"
