Venue Name,Venue Location,Price per Plate
JRC Conventions Trade Fairs,"Jubilee Hills, Hyderabad",1575 - 1785
Hotel Daspalla - Summit,"Jubilee Hills, Hyderabad",815 - 2150
Anupama Banquet,"Jubilee Hills, Hyderabad",442 - 531
Tree Inn Jubilee,"Jubilee Hills, Hyderabad","1,20,000"
D Convention Hall,"Jubilee Hills, Hyderabad","75,000"
