Venue Name,Venue Location,Price per Plate
Kamma seva samithi Kalyanamandapam,"Suraram, Hyderabad","1,00,000"
V I P Gardens hall 2,"Suraram, Hyderabad","60,018"
Bhemma Garden,"Suraram, Hyderabad","65,000"
Bheema Gardens Function Hall,"Suraram, Hyderabad","1,00,000"
