Venue Name,Venue Location,Price per Plate
D Wayfarer Inn,"Erode Collectorate, Erode",500 - 900
Shrees Hall,"Erode Collectorate, Erode",263 - 365
Atrium Banquet Hall,"Erode Collectorate, Erode",750
DI Mahal,"Erode Collectorate, Erode","1,25,000"
Mayura Mahal Party Hall,"Erode Collectorate, Erode","31,400"
ARR Mahal,"Erode Collectorate, Erode","40,000"
