Venue Name,Venue Location,Price per Plate
Henrys Cafe Hall 1,"Khanpur, Delhi Ncr",1150 - 1350
Ashoka Gardens,"Khanpur, Delhi Ncr",1218 - 1318
Chunri Saafa,"Khanpur, Delhi Ncr","1,50,000"
