Venue Name,Venue Location,Price per Plate
Four Points By Sheraton Banquet Hall 1,"Samalkha, Delhi Ncr",918 - 1018
Ashirwadh Garden,"Samalkha, Delhi Ncr",800 - 1000
Devam,"Samalkha, Delhi Ncr",1518 - 1668
Leela Grand Resort Banquet,"Samalkha, Delhi Ncr",900
World Rasoi Family Restaurant,"Samalkha, Delhi Ncr",750 - 900
The Green Orchid Hall,"Samalkha, Delhi Ncr",1100 - 1250
The Umrao,"Samalkha, Delhi Ncr",4500 - 5000
Azizaa Farm,"Samalkha, Delhi Ncr","25,000"
