Venue Name,Venue Location,Price per Plate
Dhananjaya Palace Hall,"Kamakshipalya, Bangalore",550
Poojashree Convention Hall,"Kamakshipalya, Bangalore",550
NV Convention Hall,"Kamakshipalya, Bangalore","1,31,000"
