Venue Name,Venue Location,Price per Plate
Holiday Inn Aerocity,"Aerocity, Delhi",1 - 1
Pride Plaza Aerocity,"Aerocity, Delhi",1 - 1
Andaz Delhi By Hyatt,"Aerocity, Delhi",4505 - 4505
Holiday Inn Grand Ballroom,"Aerocity, Delhi",2405 - 2605
