Venue Name,Venue Location,Price per Plate
Royal Lush Hall 1,"Wazirpur, Delhi Ncr",1000 - 1200
The Grandeur by Lavanya,"Wazirpur, Delhi Ncr",2005 - 2305
Cherish Banquet Hall,"Wazirpur, Delhi Ncr","1,200"
Dream Bell Banquet,"Wazirpur, Delhi Ncr",500 - 500
Hotel Millard Hall,"Wazirpur, Delhi Ncr",750 - 1000
Clay 1 Grand Banquets,"Wazirpur, Delhi Ncr",1200 - 1500
Marina Dreams Banquets,"Wazirpur, Delhi Ncr",600 - 600
Cherish Banquets,"Wazirpur, Delhi Ncr",1100 - 1300
