Venue Name,Venue Location,Price per Plate
Talisman Banquets,"Mazgaon, Mumbai",600 - 700
Talisman Studios Banquet Hall,"Mazgaon, Mumbai",450 - 550
Evan E Husaini Hall,"Mazgaon, Mumbai",500
Bayview Lawn,"Mazgaon, Mumbai","2,00,000"
