Venue Name,Venue Location,Price per Plate
Nilima Marriage Hall,"Rash Behari Avenue, Kolkata",800 - 1000
Prafulla Banquet,"Rash Behari Avenue, Kolkata",1100 - 1400
The Banquet,"Rash Behari Avenue, Kolkata",599 - 699
Eco Resorts Banquet Hall,"Rash Behari Avenue, Kolkata",899 - 999
