Venue Name,Venue Location,Price per Plate
Bellisima Banquet Hall 1,"Charni Road, Mumbai",1199 - 1350
WedFine Portals,"Charni Road, Mumbai",750 - 850
Panchratna Lawns,"Charni Road, Mumbai","1,18,000"
Madhav Baug Wadi Shree Laxmi Narayan Mandir,"Charni Road, Mumbai","62,500"
