Venue Name,Venue Location,Price per Plate
RS Regenta Utsav Shine,"Navalur, Chennai",1100 - 1300
Ilara Hotel Hall 1,"Navalur, Chennai",718 - 868
Sri Ammai Appar Multi Purpose Hall,"Navalur, Chennai","1,00,000"
