Venue Name,Venue Location,Price per Plate
Shiva Sai Garden Function Hall,"Rampally, Hyderabad","3,00,000"
Balaji Function Hall 1,"Rampally, Hyderabad","1,10,000"
Maruthi Gardens,"Rampally, Hyderabad","90,000"
GRSS Garden Function Hall,"Rampally, Hyderabad","90,000"
RachaRamreddy gardens,"Rampally, Hyderabad","56,000"
Suvarna Kalyana Vedika Function Hall,"Rampally, Hyderabad","60,000"
Pulapalli Balaiahyadhav Function Hall,"Rampally, Hyderabad","60,018"
Sudhakar goud function hall 1,"Rampally, Hyderabad","40,018"
Bharath Function Hall,"Rampally, Hyderabad","20,000"
