Venue Name,Venue Location,Price per Plate
The Ritz Carlton,"Yerawada, Pune","1,00,000"
Aangan Veg Treat Party Hall,"Yerawada, Pune",350
Wagheshwar Palace,"Yerawada, Pune",600 - 800
