Venue Name,Venue Location,Price per Plate
Visakha Marriage Hall,"Suryabagh, Visakhapatnam",500 - 600
Hotel Daspalla,"Suryabagh, Visakhapatnam",575 - 800
Vysakhi Function Hall,"Suryabagh, Visakhapatnam","3,60,000"
Daspalla Banquet Halls,"Suryabagh, Visakhapatnam","50,000"
Hotel Vishnu Residency,"Suryabagh, Visakhapatnam","1,00,000"
