Venue Name,Venue Location,Price per Plate
Atharva Banquets,"Sinhgad Rd, Pune",1500 - 2000
Radhakrishna Sabhagruh,"Sinhgad Rd, Pune",750 - 900
Abhiruchi Gokul Restaurant,"Sinhgad Rd, Pune","20,000"
