Venue Name,Venue Location,Price per Plate
Sri Padmavathy Mahal,"Perungalathur, Chennai","1,30,000"
Athreyaa banquet Hall,"Perungalathur, Chennai","45,000"
KBR Mahal,"Perungalathur, Chennai","1,60,000"
Sri Balambikai Party Hall,"Perungalathur, Chennai","20,000"
Kasturi Shanmuga Hall,"Perungalathur, Chennai","90,000"
Sri Satari Bhavanam,"Perungalathur, Chennai","70,000"
