Venue Name,Venue Location,Price per Plate
Sri Lakshmi Narayana Arya Vysya Kalyana Mandapam,"Mallikarjunapeta, Vijayawada",550
Paner Function Hall,"Mallikarjunapeta, Vijayawada","18,000"
Paneer Function Hall,"Mallikarjunapeta, Vijayawada","28,000"
