Venue Name,Venue Location,Price per Plate
The Banyan Farm,"Chhatarpur, Delhi Ncr",2500 - 3000
Venue Planner (A Hotel Group Booking Company,"Chhatarpur, Delhi Ncr",2500 - 3500
Oodles Hotel,"Chhatarpur, Delhi Ncr",1600 - 1800
Dream Vision Party All Function,"Chhatarpur, Delhi Ncr",750 - 1200
Pavilion by FNP Gardens,"Chhatarpur, Delhi Ncr","2,00,000"
MK Garden,"Chhatarpur, Delhi Ncr","5,50,000"
Duke farm,"Chhatarpur, Delhi Ncr","34,000"
MK Garden,"Chhatarpur, Delhi Ncr","50,000"
The Palace Luxury Hotel,"Chhatarpur, Delhi Ncr",2
