Venue Name,Venue Location,Price per Plate
Uphaar Banquets,"New Garia, Kolkata",700 - 1000
Trishnalaya Marriage Hall,"New Garia, Kolkata",650 - 750
Mewar Banquet Hall,"New Garia, Kolkata",850 - 950
Pour House Hall,"New Garia, Kolkata",750 - 850
Hotel Monotel Banquet Hall,"New Garia, Kolkata",850 - 950
Lynq Aero,"New Garia, Kolkata",900 - 1000
Dream Banquet Lawn,"New Garia, Kolkata",350 - 450
Porinoy The Banquet,"New Garia, Kolkata","50,000"
