Venue Name,Venue Location,Price per Plate
Tango Ac Hall,"Kesavadasapuram, Thiruvananthapuram",1 - 400
Al Rosha Restaurant,"Kesavadasapuram, Thiruvananthapuram",180 - 280
Leskhmi Kalyanamandapam,"Kesavadasapuram, Thiruvananthapuram","75,000"
Uday Palace Convention Centre,"Kesavadasapuram, Thiruvananthapuram","2,00,000"
