Venue Name,Venue Location,Price per Plate
Ramoji Flim City,"Ramoji Film City, Hyderabad",1000 - 1500
Ramoji Film City Tajmahal,"Ramoji Film City, Hyderabad",450 - 500
YNR Gardens,"Ramoji Film City, Hyderabad","70,000"
Shiva Gardens,"Ramoji Film City, Hyderabad","65,000"
