Venue Name,Venue Location,Price per Plate
Swathi Gardenia,"Sahakara Nagar, Bangalore",367 - 577
Attide Biz,"Sahakara Nagar, Bangalore",560 - 660
The Druid Garden Roof Top,"Sahakara Nagar, Bangalore",1300 - 1500
Vandana Party Hall 1,"Sahakara Nagar, Bangalore",413 - 590
Nandhana Party Hall 1,"Sahakara Nagar, Bangalore",367 - 472
Temple tree Resort,"Sahakara Nagar, Bangalore","3,04,000"
Pgm Palace,"Sahakara Nagar, Bangalore",400
New Bharat Function Hall,"Sahakara Nagar, Bangalore","65,018"
RadhaKrishna Kalyana Mantapa,"Sahakara Nagar, Bangalore","3,00,000"
