Venue Name,Venue Location,Price per Plate
Plaza Inn,"Gopalapuram, Coimbatore",350 - 650
Welcomhotel by ITC,"Gopalapuram, Coimbatore",1600 - 1800
Geetha Hotels,"Gopalapuram, Coimbatore",260
