Venue Name,Venue Location,Price per Plate
AVS Party Hall,"Ayanavaram, Chennai",250 - 350
AR Grand Party Hall,"Ayanavaram, Chennai","15,000"
Murugu Mahal,"Ayanavaram, Chennai","15,000"
