Venue Name,Venue Location,Price per Plate
Hotel Shree Panchratna,"Aundh, Pune",850 - 950
Residency Club,"Aundh, Pune",1500 - 1600
"Seasons,aundh","Aundh, Pune",650 - 700
Dinshaw Hall,"Aundh, Pune","50,000"
Mauli Garden,"Aundh, Pune","75,000"
