Venue Name,Venue Location,Price per Plate
White County,"Anekal, Bangalore",650 - 750
Suggee Resort Open Area,"Anekal, Bangalore",826 - 1416
The Meenakshi Resorts Conference Hall I,"Anekal, Bangalore",700 - 700
Shreegandha Nest Resort,"Anekal, Bangalore",600 - 1000
Sun Palace,"Anekal, Bangalore","4,75,000"
SSN Function Hall,"Anekal, Bangalore","35,000"
