Venue Name,Venue Location,Price per Plate
Star Palace,"Sultanpuri, Delhi Ncr",1000 - 1200
Shri Ram Vatikas,"Sultanpuri, Delhi Ncr","85,000"
Leela palace,"Sultanpuri, Delhi Ncr","55,000"
