Venue Name,Venue Location,Price per Plate
RC Mahal,"Arapalayam, Madurai","1,25,018"
Santhosh Thirumana Mahal,"Arapalayam, Madurai","18,000"
Pushpam Arangam,"Arapalayam, Madurai","55,000"
