Venue Name,Venue Location,Price per Plate
Lajwaab Banquet Hall 1,"Preet Vihar, Delhi Ncr",800 - 1000
Wedding Banquets Hall,"Preet Vihar, Delhi Ncr",800 - 1000
Jhankar Banquet,"Preet Vihar, Delhi Ncr",800
