Venue Name,Venue Location,Price per Plate
Victoria Banquet,"Vikaspuri, Delhi Ncr",900 - 1100
Hotel Grand Westend,"Vikaspuri, Delhi Ncr",1018 - 1218
Jhakass Restro Cafe And Party Hall,"Vikaspuri, Delhi Ncr","18,000"
