Venue Name,Venue Location,Price per Plate
Samrudhi Party Hall,"Kudlu Gate, Bangalore",236 - 354
Sri Annapoorneshwari Kalyana Mantapa,"Kudlu Gate, Bangalore","1,01,500"
Ameen Palace,"Kudlu Gate, Bangalore","25,018"
