Venue Name,Venue Location,Price per Plate
County Retreat Hall Lawn,"Patancheru, Hyderabad",450 - 550
S V Convention,"Patancheru, Hyderabad","1,80,000"
Satyavaram Veera Gardens,"Patancheru, Hyderabad",750
GMR Banquet Hall,"Patancheru, Hyderabad",On Request
SVR Garden,"Patancheru, Hyderabad","1,20,000"
F M Pride Function Hall,"Patancheru, Hyderabad","1,20,000"
Rama Sanjeev Reddy Gardens,"Patancheru, Hyderabad","1,00,000"
Atharvaa Resorts,"Patancheru, Hyderabad","1,00,000"
Country Retreat Lawn,"Patancheru, Hyderabad","50,000"
