Venue Name,Venue Location,Price per Plate
Sri Angalaparameswari Mahal,"Palanganatham, Madurai","72,018"
VMM Mahal,"Palanganatham, Madurai","65,000"
LM Ramakrishna Kalyana Mahal,"Palanganatham, Madurai","1,20,000"
VG Mahal,"Palanganatham, Madurai","30,000"
