Venue Name,Venue Location,Price per Plate
R3 Banquet Hall,"Shaikpet, Hyderabad",450 - 650
President Garden Function Hall,"Shaikpet, Hyderabad",On Request
Memoria Multi Cuisine Restaurant Banquet Hall,"Shaikpet, Hyderabad","1,20,000"
