Venue Name,Venue Location,Price per Plate
Ramada Plaza By Wyndham Palm Grove Concord Banquet Hall,"Santacruz West, Mumbai",1900 - 2100
Samriddhi Grande,"Santacruz West, Mumbai",2200 - 2400
Shri Dayabhai Lallubhai Memorial Hall,"Santacruz West, Mumbai",450
Hotel Milan International,"Santacruz West, Mumbai",550
Hiravati Hall,"Santacruz West, Mumbai",790
"Sai Inn Resort, Santacruz Mumbai","Santacruz West, Mumbai",450 - 550
Om Samriddhi Grande Banquet Hall,"Santacruz West, Mumbai","1,45,018"
Turkey Central Hall,"Santacruz West, Mumbai","50,000"
Hiravati Banquet Hall at Santacruz,"Santacruz West, Mumbai","2,00,000"
