Venue Name,Venue Location,Price per Plate
Garden Plaza,"Picnic Garden Road, Kolkata",500 - 600
Tatvam Residency Hall,"Picnic Garden Road, Kolkata",700 - 900
Roy Bari Events,"Picnic Garden Road, Kolkata",700 - 800
Royal Palace Marriage Hall,"Picnic Garden Road, Kolkata","70,000"
