Venue Name,Venue Location,Price per Plate
Raaga Palace,"Kalewadi, Pune",750 - 850
Sky Venue Banquet,"Kalewadi, Pune",600 - 800
Bhoir Lawns,"Kalewadi, Pune",550
Jyotiba Mangal karyalay Banquet Hall,"Kalewadi, Pune","45,000"
Rajwada Lawns,"Kalewadi, Pune","50,000"
Balaji Lawn Kalewadi,"Kalewadi, Pune","95,000"
"Raaga Palace,Pune","Kalewadi, Pune",450
