Venue Name,Venue Location,Price per Plate
Soudhamini Kalyana mantapa,"Konanakunte, Bangalore","35,018"
M S Party Hall,"Konanakunte, Bangalore",30000 - 30000
Sri Basaveshwara Samudaya Bhavana,"Konanakunte, Bangalore","55,018"
SLV Function Hall,"Konanakunte, Bangalore","65,018"
Amruth Kalyana Mantapa Marnakatte,"Konanakunte, Bangalore","85,018"
