Venue Name,Venue Location,Price per Plate
Hotel Minerva Grand Hall,"Himayat Nagar, Hyderabad",550 - 650
The Platinum Hotel-sapphire banquet hall 1,"Himayat Nagar, Hyderabad",499
Minerva Grand Himayat Nagar,"Himayat Nagar, Hyderabad",800 - 900
Vinay Banquet Hall 1,"Himayat Nagar, Hyderabad",350 - 450
A Bleu Basil Open Space,"Himayat Nagar, Hyderabad",450
Kubera Palace,"Himayat Nagar, Hyderabad",550 - 650
Taj Mahal Hotel Pavana Banquet,"Himayat Nagar, Hyderabad","50,000"
Taj Mahal Hotel - Pavana Banquet,"Himayat Nagar, Hyderabad",10
JPL conventions,"Himayat Nagar, Hyderabad","1,50,018"
