Venue Name,Venue Location,Price per Plate
Satyanarayan Resorts,"Narendrapur, Kolkata",518 - 618
Select House,"Narendrapur, Kolkata",600 - 800
Satyanarayan Resorts and club,"Narendrapur, Kolkata",850 - 950
Kings Crown,"Narendrapur, Kolkata",850 - 950
Sarkar Garden,"Narendrapur, Kolkata","1,50,000"
"Select House - Shooting Bari,Narendrapur","Narendrapur, Kolkata","1,50,000"
