Venue Name,Venue Location,Price per Plate
Shri Lohana Samaj Hall,"Kopar Khairane, Navi Mumbai",450
Vidhi Banquets,"Kopar Khairane, Navi Mumbai",700 - 950
"Rumee Banquet Hall,Navi Mumbai","Kopar Khairane, Navi Mumbai",700 - 900
Hotel Risshi Residency,"Kopar Khairane, Navi Mumbai",450 - 550
Hotel Grand Mookambika Hall,"Kopar Khairane, Navi Mumbai",650 - 750
