Venue Name,Venue Location,Price per Plate
Jayashri Hall,"Shukrawar Peth, Pune",750 - 800
Dnyaneshwar Mangal,"Shukrawar Peth, Pune","20,000"
Varadshree Sabhagrah,"Shukrawar Peth, Pune","30,000"
