Venue Name,Venue Location,Price per Plate
New Rayalseema Chefs Banquets,"Gajularamaram, Hyderabad",180 - 380
Samalas Banquet Hall,"Gajularamaram, Hyderabad","55,000"
Sri Venkateshwara Gardens,"Gajularamaram, Hyderabad","1,00,050"
