Venue Name,Venue Location,Price per Plate
K Star Hotel,"Belapur, Navi Mumbai",1000 - 1100
"Hotel Grande 51,Navi Mumbai","Belapur, Navi Mumbai",750 - 950
Sutra Banquet,"Belapur, Navi Mumbai",600 - 700
Mangalaben Jayantilal Marriage Hall,"Belapur, Navi Mumbai",650 - 850
Kairali Hall,"Belapur, Navi Mumbai",400 - 550
