Venue Name,Venue Location,Price per Plate
Jal Mahal Resort,"Siddhartha Nagar, Mysore",800 - 975
Lalitha Mahal Palace Hotel,"Siddhartha Nagar, Mysore",468 - 667
Kanaka Samudhaya Bhavana,"Siddhartha Nagar, Mysore","1,00,000"
GK Convention Hall,"Siddhartha Nagar, Mysore","85,000"
Wind Chims,"Siddhartha Nagar, Mysore","1,23,000"
Nikitha Bojegowda Marriage Hall,"Siddhartha Nagar, Mysore","1,65,018"
Karnataka Police Bhavana Main Hall,"Siddhartha Nagar, Mysore","2,60,000"
