Venue Name,Venue Location,Price per Plate
The President Hotel Pune,"Deccan Gymkhana, Pune",791 - 897
G. L. Apte Sabhagruha and Atharva Banquet,"Deccan Gymkhana, Pune",750 - 850
Shreyas Banquets,"Deccan Gymkhana, Pune",460
RAVIRAJ HOTEL,"Deccan Gymkhana, Pune","1,25,000"
POONAM HOTEL,"Deccan Gymkhana, Pune","70,000"
Shruti Mangal Karyalaya,"Deccan Gymkhana, Pune","75,000"
