Venue Name,Venue Location,Price per Plate
Shree Dev Mahal,"Ganapathy, Coimbatore","1,25,000"
Dvara Resort,"Ganapathy, Coimbatore","1,350"
Sri Krishna Kalyana Mandapam,"Ganapathy, Coimbatore","75,000"
Srinivasan Mahal,"Ganapathy, Coimbatore","40,000"
LBR Mahal,"Ganapathy, Coimbatore","1,90,000"
