Venue Name,Venue Location,Price per Plate
Ramada,"Turbhe, Mumbai",850 - 1000
Spring Conference,"Turbhe, Mumbai",650 - 750
Royaleventz,"Turbhe, Mumbai",800 - 900
Synergy Banquets,"Turbhe, Mumbai",800 - 950
Shikara Restaurant Hall,"Turbhe, Mumbai",650 - 750
"The Fern Residency, Turbhe","Turbhe, Mumbai",850 - 950
